what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392145107936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392145115860
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1392145117448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392145118062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392145127970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1392145127976
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1392145128026
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1392145128052
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1392145131076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392145137501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392145160197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392145161773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392145166540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392145372127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392153567377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392155050615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392155063883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392155197606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392155203311
