what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415039431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415075425
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1382415078503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382415080755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415081271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415083061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382415090592
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1382415094904
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1382415095148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1382415095382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1382415095679
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1382415096029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415099857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415105251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415108472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415111789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415116150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382415117889
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1382415120617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415123305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415124589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415125718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415147296
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1382415152839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1382415157456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415158017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415158651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415159090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382415170942
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1382415173355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1382415183253
