what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.parser,2.8.2.2013090511,"org.python.pydev.parser",1393908876872
started,bundle,org.python.pydev.refactoring,2.8.2.2013090511,"org.python.pydev.refactoring",1393908876924
started,bundle,org.python.pydev.shared_core,2.8.2.2013090511,"org.python.pydev.shared_core",1393908876949
started,bundle,org.python.pydev.shared_interactive_console,2.8.2.2013090511,"org.python.pydev.shared_interactive_console",1393908876989
started,bundle,org.python.pydev.shared_ui,2.8.2.2013090511,"org.python.pydev.shared_ui",1393908877009
started,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1393908877124
started,bundle,com.android.ide.eclipse.base,22.3.0.v201310242005-887826,"com.android.ide.eclipse.base",1393908877138
started,bundle,com.google.gdt.eclipse.apiclientlib,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.apiclientlib",1393908877162
started,bundle,com.google.gdt.eclipse.core,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.core",1393908877331
started,bundle,com.google.gdt.eclipse.login,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.login",1393908877333
started,bundle,com.google.gdt.eclipse.managedapis,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.managedapis",1393908877334
started,bundle,com.google.gdt.eclipse.mobile.android,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.mobile.android",1393908877334
started,bundle,com.google.gdt.eclipse.suite.ext,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.suite.ext",1393908877335
os,sysinfo,,,"win32",1393908877343
arch,sysinfo,,,"x86",1393908877343
ws,sysinfo,,,"win32",1393908877343
locale,sysinfo,,,"zh_TW",1393908877344
processors,sysinfo,,,"8",1393908877344
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393908877344
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1393908877344
java.specification.name,sysinfo,,,"Java Platform API Specification",1393908877344
java.specification.vendor,sysinfo,,,"Oracle Corporation",1393908877344
java.specification.version,sysinfo,,,"1.7",1393908877344
java.vendor,sysinfo,,,"Oracle Corporation",1393908877344
java.version,sysinfo,,,"1.7.0_01",1393908877344
java.vm.info,sysinfo,,,"mixed mode",1393908877344
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1393908877344
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393908877344
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1393908877344
java.vm.specification.version,sysinfo,,,"1.7",1393908877344
java.vm.vendor,sysinfo,,,"Oracle Corporation",1393908877344
java.vm.version,sysinfo,,,"21.1-b02",1393908877344
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1393908877883
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1393908878563
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1393908879527
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1393908880785
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393908881274
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1393908881385
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1393908881420
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1393908881480
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1393908883048
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1393908883128
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1393908883234
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1393908883238
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1393908883242
started,bundle,org.eclipse.wb.core.lib,1.6.0.r37x201305211944,"org.eclipse.wb.core.lib",1393908884938
started,bundle,com.google.gdt.eclipse.drive,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.drive",1393908885179
started,bundle,org.eclipse.wb.core,1.6.0.r37x201305211944,"org.eclipse.wb.core",1393908885616
started,bundle,org.eclipse.wb.core.java,1.6.0.r37x201306031644,"org.eclipse.wb.core.java",1393908885999
started,bundle,com.google.gdt.eclipse.designer,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer",1393908887909
started,bundle,com.google.gdt.eclipse.designer.hosted,3.1.2.r37x201307151442,"com.google.gdt.eclipse.designer.hosted",1393908888125
started,bundle,com.google.gdt.eclipse.designer.UiBinder,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer.UiBinder",1393908888374
started,bundle,org.python.pydev.jython,2.8.2.2013090511,"org.python.pydev.jython",1393908912882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393909152638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393909157240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393909211053
