what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.mobile.android,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.mobile.android",1396542520679
started,bundle,com.google.gdt.eclipse.suite.ext,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.suite.ext",1396542520679
os,sysinfo,,,"win32",1396542520682
arch,sysinfo,,,"x86",1396542520682
ws,sysinfo,,,"win32",1396542520682
locale,sysinfo,,,"zh_TW",1396542520682
processors,sysinfo,,,"8",1396542520682
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1396542520682
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1396542520682
java.specification.name,sysinfo,,,"Java Platform API Specification",1396542520682
java.specification.vendor,sysinfo,,,"Oracle Corporation",1396542520682
java.specification.version,sysinfo,,,"1.7",1396542520682
java.vendor,sysinfo,,,"Oracle Corporation",1396542520682
java.version,sysinfo,,,"1.7.0_01",1396542520682
java.vm.info,sysinfo,,,"mixed mode",1396542520682
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1396542520682
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1396542520682
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1396542520682
java.vm.specification.version,sysinfo,,,"1.7",1396542520682
java.vm.vendor,sysinfo,,,"Oracle Corporation",1396542520682
java.vm.version,sysinfo,,,"21.1-b02",1396542520682
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1396542525013
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1396542525049
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396542618874
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396542618922
closed,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396542618924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396542619927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396542620987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396542622640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396542629759
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1396542632296
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396542663569
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1396542663622
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1396542690470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396542712368
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1396542718735
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1396542718777
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1396542718787
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1396542718801
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1396542718869
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1396542719673
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1396542719696
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1396542720162
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1396542720322
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1396542720380
